depth,cali,gr,density,nphi,res,sonic
6783,9.2022,101.1441,2.3862,0.3692,-999.25,100.0262
6783.5,9.1417,99.2533,2.3931,0.364,-999.25,99.5756
6784,9.1157,96.449,2.4074,0.3584,-999.25,99.0884
6784.5,9.1316,99.8665,2.4029,0.351,-999.25,98.4484
6785,9.1476,105.6588,2.3836,0.3563,-999.25,98.9121
6785.5,9.1833,111.6086,2.3683,0.3801,-999.25,100.9741
6786,9.1978,117.1855,2.3552,0.404,-999.25,103.0374
6786.5,9.2143,115.0757,2.3469,0.419,-999.25,104.3355
6787,9.3148,104.6272,2.3577,0.4176,-999.25,104.2201
6787.5,9.2026,94.9078,2.3993,0.3977,-999.25,102.4969
6788,9.2434,95.9012,2.4675,0.3498,-999.25,98.3482
6788.5,9.2413,100.6863,2.5023,0.3147,-999.25,95.3069
6789,9.2414,100.6295,2.4986,0.3196,-999.25,95.7287
6789.5,9.2414,98.3395,2.471,0.3569,-999.25,98.9602
6790,9.2414,95.7776,2.4253,0.3865,-999.25,101.5252
6790.5,9.2414,93.256,2.4007,0.3833,-999.25,101.2507
6791,9.2414,89.1315,2.4017,0.3711,-999.25,100.1925
6791.5,9.2414,81.4213,2.408,0.336,-999.25,97.1529
6792,9.2414,74.1692,2.4061,0.2839,-999.25,92.6424
6792.5,9.2411,72.4122,2.3979,0.2497,-999.25,89.6792
6793,9.2429,72.9259,2.3901,0.2411,-999.25,88.9331
6793.5,9.2235,75.4583,2.3756,0.2543,-999.25,90.0774
6794,9.1798,80.8998,2.3643,0.2708,-999.25,91.5016
6794.5,9.203,80.3554,2.373,0.2754,-999.25,91.9046
6795,9.2435,75.4524,2.3887,0.2673,-999.25,91.2054
6795.5,9.2399,71.4505,2.3963,0.248,-999.25,89.5266
6796,9.2451,72.3752,2.3946,0.2494,-999.25,89.6542
6796.5,9.2733,71.5097,2.3901,0.2177,-999.25,86.9096
6797,9.2409,64.291,2.3847,0.2183,-999.25,86.955
6797.5,9.2433,57.7616,2.3757,0.2096,-999.25,86.2071
6798,9.1901,60.9777,2.3719,0.1998,-999.25,85.3544
6798.5,9.1289,68.4112,2.3797,0.2147,-999.25,86.65
6799,9.0803,75.8029,2.3961,0.2351,-999.25,88.4161
6799.5,9.107,80.9484,2.4094,0.2494,-999.25,89.6557
6800,9.1468,80.0227,2.4087,0.2591,-999.25,90.4888
6800.5,9.1273,78.5796,2.4031,0.2649,-999.25,90.9908
6801,9.0443,83.1395,2.3922,0.283,-999.25,92.5614
6801.5,9.0463,92.0813,2.3746,0.3206,-999.25,95.8143
6802,9.0462,99.0394,2.3412,0.3689,-999.25,99.9977
6802.5,9.0462,103.0529,2.3181,0.405,-999.25,103.1308
6803,9.0462,105.0969,2.3256,0.4414,-999.25,106.2773
6803.5,9.0462,104.3366,2.3454,0.457,-999.25,107.627
6804,9.0462,102.1894,2.3582,0.463,-999.25,108.149
6804.5,9.0462,102.6099,2.3629,0.4717,-999.25,108.9064
6805,9.0462,104.1337,2.3664,0.4652,-999.25,108.3375
6805.5,9.046,103.2434,2.3657,0.4433,-999.25,106.4484
6806,9.048,97.911,2.366,0.4176,-999.25,104.219
6806.5,8.9999,97.9196,2.3746,0.3847,-999.25,101.3701
6807,9.0696,102.5762,2.3893,0.3608,-999.25,99.2967
6807.5,9.2695,105.9541,2.3939,0.3556,-999.25,98.8465
6808,9.2404,104.7092,2.3822,0.3559,-999.25,98.8715
6808.5,9.2071,102.8231,2.3638,0.3392,-999.25,97.427
6809,9.2099,102.9651,2.3486,0.3188,-999.25,95.6611
6809.5,9.207,103.2394,2.3353,0.314,-999.25,95.2452
6810,9.2321,102.2636,2.3264,0.3131,-999.25,95.1682
6810.5,9.2132,99.2657,2.3299,0.3035,-999.25,94.3344
6811,9.2289,99.7885,2.3365,0.2925,-999.25,93.3836
6811.5,9.2423,99.3913,2.338,0.2856,-999.25,92.7911
6812,9.2414,95.9743,2.3407,0.2765,-999.25,91.9952
6812.5,9.2432,93.3766,2.3541,0.2695,-999.25,91.3925
6813,9.186,92.1066,2.3825,0.2734,-999.25,91.7293
6813.5,9.1993,93.2752,2.4146,0.2955,-999.25,93.6466
6814,9.176,98.4276,2.4266,0.3311,-999.25,96.7307
6814.5,9.1422,101.11,2.4172,0.3578,-999.25,99.0418
6815,9.1438,100.9023,2.4006,0.368,-999.25,99.9207
6815.5,9.1438,104.0199,2.3752,0.3797,-999.25,100.9365
6816,9.1438,107.368,2.349,0.3995,-999.25,102.6472
6816.5,9.1438,105.6893,2.336,0.4137,-999.25,103.8809
6817,9.1438,98.3703,2.3443,0.4071,-999.25,103.3103
6817.5,9.1438,90.0872,2.3645,0.3815,-999.25,101.0883
6818,9.1438,90.9527,2.3869,0.3456,-999.25,97.9799
6818.5,9.1438,93.5651,2.4052,0.328,-999.25,96.4564
6819,9.1438,95.007,2.41,0.3456,-999.25,97.9818
6819.5,9.1438,97.9566,2.3999,0.3782,-999.25,100.8102
6820,9.1438,100.4318,2.3835,0.3984,-999.25,102.554
6820.5,9.1438,103.7865,2.3635,0.4086,-999.25,103.435
6821,9.1438,109.8798,2.3454,0.4163,-999.25,104.1083
6821.5,9.1438,112.1973,2.3408,0.4192,-999.25,104.3567
6822,9.1438,110.8396,2.3473,0.4266,-999.25,105.0004
6822.5,9.1438,108.982,2.3463,0.4234,-999.25,104.7183
6823,9.1438,104.7474,2.3378,0.4045,-999.25,103.0831
6823.5,9.1438,99.5724,2.3341,0.381,-999.25,101.0485
6824,9.1422,96.8214,2.3403,0.387,-999.25,101.5698
6824.5,9.1751,97.4527,2.3442,0.396,-999.25,102.348
6825,9.1664,98.5052,2.3602,0.3759,-999.25,100.6032
6825.5,9.1425,98.8937,2.3928,0.3594,-999.25,99.1772
6826,9.1438,101.441,2.4206,0.3529,-999.25,98.6193
6826.5,9.1438,100.4513,2.4336,0.3124,-999.25,95.1094
6827,9.1438,95.2119,2.4238,0.3325,-999.25,96.8468
6827.5,9.1438,90.2814,2.4028,0.3295,-999.25,96.5925
6828,9.1438,85.7592,2.4048,0.3245,-999.25,96.1576
6828.5,9.1438,81.0468,2.4144,0.3196,-999.25,95.7298
6829,9.1438,78.5001,2.4132,0.2986,-999.25,93.9092
6829.5,9.1438,82.036,2.4015,0.2818,-999.25,92.4575
6830,9.1438,93.7844,2.4022,0.2888,-999.25,93.0619
6830.5,9.1438,99.1394,2.4142,0.3001,-999.25,94.0419
6831,9.1438,92.5204,2.4223,0.3052,-999.25,94.4848
6831.5,9.1438,86.2547,2.4177,0.3046,-999.25,94.434
6832,9.1438,83.3502,2.4076,0.2933,-999.25,93.4511
6832.5,9.1456,80.6867,2.4083,0.2743,-999.25,91.8079
6833,9.1368,79.6096,2.4121,0.2641,-999.25,90.9216
6833.5,9.0677,84.4097,2.4049,0.2769,-999.25,92.0315
6834,9.0449,89.971,2.3922,0.3044,-999.25,94.4109
6834.5,9.0462,91.3146,2.3964,0.3212,-999.25,95.8737
6835,9.0462,90.5361,2.4177,0.3243,-999.25,96.1426
6835.5,9.0462,89.7193,2.4176,0.3387,-999.25,97.3852
6836,9.0448,90.7039,2.404,0.3545,-999.25,98.7498
6836.5,9.0783,91.5988,2.3943,0.3452,-999.25,97.9505
6837,9.0668,91.0844,2.4038,0.3339,-999.25,96.9688
6837.5,9.0434,90.5826,2.4213,0.3364,-999.25,97.1825
6838,9.0758,91.165,2.4203,0.3346,-999.25,97.0342
6838.5,9.0716,90.0081,2.4142,0.3376,-999.25,97.2927
6839,9.0451,90.1965,2.415,0.3447,-999.25,97.9013
6839.5,9.0462,92.1623,2.4253,0.3381,-999.25,97.3346
6840,9.0462,94.1832,2.4522,0.3294,-999.25,96.5833
6840.5,9.0462,96.5276,2.4507,0.3266,-999.25,96.3347
6841,9.0459,95.1642,2.4333,0.3266,-999.25,96.3401
6841.5,9.0477,91.9325,2.418,0.328,-999.25,96.4563
6842,9.0142,94.6279,2.3992,0.3293,-999.25,96.5712
6842.5,9.0252,100.3449,2.3682,0.3294,-999.25,96.584
6843,9.0477,104.3537,2.3396,0.3332,-999.25,96.9061
6843.5,9.0462,103.783,2.3407,0.3379,-999.25,97.3152
6844,9.0459,102.1861,2.3476,0.3467,-999.25,98.0787
6844.5,9.0425,102.8342,2.3498,0.3563,-999.25,98.9131
6845,9.0141,102.3874,2.3512,0.3594,-999.25,99.1816
6845.5,9.0388,100.7307,2.354,0.3607,-999.25,99.2874
6846,8.9705,101.0132,2.3513,0.3638,-999.25,99.5615
6846.5,8.993,101.9324,2.3464,0.3668,-999.25,99.819
6847,9.0169,102.7083,2.3442,0.372,-999.25,100.2736
6847.5,9.0475,102.1551,2.3429,0.3795,-999.25,100.9176
6848,9.0474,101.4483,2.3469,0.379,-999.25,100.8714
6848.5,9.0159,102.5445,2.362,0.3737,-999.25,100.4129
6849,9.024,104.8785,2.3808,0.3663,-999.25,99.7791
6849.5,9.0169,104.5147,2.3877,0.3676,-999.25,99.8906
6850,9.0475,102.0551,2.3854,0.3671,-999.25,99.848
6850.5,9.0461,101.3394,2.3818,0.3637,-999.25,99.551
6851,9.0462,102.0844,2.3825,0.3578,-999.25,99.0409
6851.5,9.0461,103.1338,2.3883,0.3453,-999.25,97.9536
6852,9.0481,103.8721,2.3936,0.3296,-999.25,96.5964
6852.5,9.0365,105.0704,2.3784,0.3157,-999.25,95.3975
6853,8.9662,106.9589,2.2926,0.3056,-999.25,94.5223
6853.5,8.9476,106.8875,2.1767,0.3115,-999.25,95.029
6854,8.9486,106.3426,2.1187,0.3115,-999.25,95.0261
6854.5,8.9486,100.7202,2.109,0.2933,-999.25,93.456
6855,8.9486,84.8051,2.1029,0.2634,-999.25,90.8661
6855.5,8.9486,68.1122,2.097,0.2522,-999.25,89.8918
6856,8.9486,61.0832,2.0957,0.262,-999.25,90.7405
6856.5,8.9488,59.5017,2.0963,0.2694,-999.25,91.3864
6857,8.9467,57.2957,2.1044,0.2715,-999.25,91.5633
6857.5,8.9968,56.242,2.1538,0.2784,-999.25,92.1604
6858,9.0482,58.0657,2.259,0.2866,-999.25,92.8757
6858.5,9.0459,59.3911,2.3494,0.2938,-999.25,93.4949
6859,9.0458,62.0593,2.376,0.3025,-999.25,94.2522
6859.5,9.0177,71.3016,2.3812,0.3151,-999.25,95.3412
6860,9.0255,71.142,2.3811,0.3342,-999.25,96.9972
6860.5,9.0196,68.1054,2.37,0.3511,-999.25,98.4567
6861,9.0472,69.4795,2.3345,0.3196,-999.25,95.732
6861.5,9.0462,72.1206,2.277,0.3233,-999.25,96.0509
6862,9.0462,71.9361,2.2309,0.3422,-999.25,97.6846
6862.5,9.0462,71.0609,2.2081,0.3469,-999.25,98.0936
6863,9.0462,69.6152,2.1967,0.3451,-999.25,97.9371
6863.5,9.0462,67.3161,2.1969,0.337,-999.25,97.2361
6864,9.0462,65.2975,2.1991,0.3378,-999.25,97.3083
6864.5,9.0465,67.5399,2.2019,0.3393,-999.25,97.4376
6865,9.0512,73.2849,2.2182,0.3472,-999.25,98.1239
6865.5,9.0886,82.2616,2.266,0.3617,-999.25,99.3785
6866,9.1259,94.2116,2.328,0.3754,-999.25,100.5605
6866.5,9.0751,100.6818,2.3845,0.3735,-999.25,100.4036
6867,9.0447,102.5881,2.4125,0.3662,-999.25,99.7674
6867.5,9.0462,105.8731,2.409,0.3611,-999.25,99.328
6868,9.0462,110.5888,2.4106,0.3566,-999.25,98.9385
6868.5,9.046,113.3153,2.4163,0.3521,-999.25,98.5427
6869,9.0476,112.2835,2.4184,0.3549,-999.25,98.7922
6869.5,9.0164,112.3474,2.4222,0.3539,-999.25,98.7055
6870,9.0211,109.317,2.4216,0.3493,-999.25,98.3002
6870.5,9.0474,101.9013,2.4183,0.3625,-999.25,99.4435
6871,9.0462,102.3059,2.4213,0.367,-999.25,99.8333
6871.5,9.0459,103.5837,2.4211,0.3645,-999.25,99.6212
6872,9.0476,102.6803,2.4148,0.366,-999.25,99.7529
6872.5,8.9917,103.3733,2.4063,0.3816,-999.25,101.1001
6873,8.9927,105.7325,2.4014,0.3969,-999.25,102.4218
6873.5,9.046,104.3658,2.402,0.3934,-999.25,102.1206
6874,9.0176,89.4773,2.4056,0.3827,-999.25,101.1985
6874.5,9.0474,64.903,2.4078,0.3691,-999.25,100.0207
6875,9.0332,52.1851,2.3945,0.3325,-999.25,96.849
6875.5,9.0118,47.473,2.3744,0.2826,-999.25,92.5233
6876,9.0177,47.5317,2.3639,0.2583,-999.25,90.4258
6876.5,9.0466,50.2635,2.3554,0.2602,-999.25,90.5838
6877,9.0181,52.2297,2.3464,0.2554,-999.25,90.1719
6877.5,9.0454,56.3624,2.3418,0.2598,-999.25,90.5486
6878,9.0138,71.5057,2.3311,0.2674,-999.25,91.2141
6878.5,9.0307,91.3008,2.3218,0.2906,-999.25,93.2191
6879,9.1227,103.7499,2.3404,0.3315,-999.25,96.7631
6879.5,9.0968,108.1619,2.3713,0.3817,-999.25,101.1094
6880,9.1134,107.1393,2.3713,0.4164,-999.25,104.1164
6880.5,9.1446,104.2935,2.3688,0.4078,-999.25,103.374
6881,9.1437,102.7303,2.3655,0.3922,-999.25,102.018
6881.5,9.1437,101.5744,2.3604,0.394,-999.25,102.1712
6882,9.1448,98.3835,2.3605,0.3965,-999.25,102.3893
6882.5,9.1166,90.2009,2.361,0.3897,-999.25,101.8025
6883,9.1339,82.3624,2.3575,0.3828,-999.25,101.2084
6883.5,9.0886,85.0723,2.3539,0.3878,-999.25,101.6376
6884,9.1002,91.06,2.3589,0.3986,-999.25,102.5703
6884.5,9.0698,90.2973,2.3724,0.4077,-999.25,103.3651
6885,9.0442,88.393,2.3872,0.4164,-999.25,104.1142
6885.5,9.0749,93.0903,2.3941,0.416,-999.25,104.0813
6886,9.0452,92.3792,2.3985,0.4148,-999.25,103.9753
6886.5,9.0463,80.9413,2.4066,0.4136,-999.25,103.8763
6887,9.0462,69.2823,2.4139,0.4103,-999.25,103.5822
6887.5,9.0462,65.6441,2.4173,0.4046,-999.25,103.0926
6888,9.0462,65.7517,2.4194,0.3971,-999.25,102.4465
6888.5,9.0442,66.5911,2.3996,0.3741,-999.25,100.4523
6889,9.0607,67.8361,2.3536,0.3269,-999.25,96.3659
6889.5,9.1348,68.7991,2.3543,0.2678,-999.25,91.2421
6890,9.0866,68.9801,2.3705,0.2198,-999.25,87.0892
6890.5,9.1369,68.901,2.3812,0.2259,-999.25,87.6136
6891,9.1274,69.0988,2.381,0.2784,-999.25,92.1607
6891.5,9.0645,70.0693,2.3723,0.3482,-999.25,98.2077
6892,9.1138,75.1734,2.3728,0.3834,-999.25,101.2554
6892.5,9.1117,87.4332,2.39,0.4275,-999.25,105.0724
6893,9.0957,100.31,2.4188,0.4229,-999.25,104.6751
6893.5,9.0543,104.6193,2.4295,0.4126,-999.25,103.7887
6894,9.0809,105.529,2.4194,0.407,-999.25,103.2982
6894.5,9.0779,107.1891,2.413,0.4098,-999.25,103.5411
6895,9.0809,106.2504,2.4194,0.4149,-999.25,103.982
6895.5,9.0668,104.1454,2.4253,0.412,-999.25,103.7375
6896,9.1362,106.1513,2.4224,0.4289,-999.25,105.196
6896.5,9.1336,110.5617,2.4226,0.4352,-999.25,105.7394
6897,9.0774,109.698,2.4311,0.4359,-999.25,105.8053
6897.5,9.0907,108.2886,2.4451,0.4412,-999.25,106.2629
6898,9.0786,108.4957,2.4431,0.4385,-999.25,106.0291
6898.5,9.0818,108.2277,2.4349,0.4354,-999.25,105.7569
6899,9.0961,108.3021,2.4281,0.4452,-999.25,106.6108
6899.5,9.1261,108.1418,2.4245,0.4527,-999.25,107.2587
6900,9.1467,106.8959,2.4259,0.4513,-999.25,107.1392
6900.5,9.123,104.7145,2.4292,0.4466,-999.25,106.7321
6901,9.0786,104.7848,2.4366,0.4407,-999.25,106.2217
6901.5,9.0952,106.8243,2.4364,0.4345,-999.25,105.6853
6902,9.1109,110.0701,2.4324,0.4272,-999.25,105.0527
6902.5,9.0521,109.8564,2.4308,0.4281,-999.25,105.1278
6903,9.0815,110.5409,2.4314,0.4346,-999.25,105.6904
6903.5,9.1371,112.9072,2.4331,0.4377,-999.25,105.9607
6904,9.0974,111.7313,2.4382,0.432,-999.25,105.4678
6904.5,9.1374,107.7522,2.4425,0.433,-999.25,105.5519
6905,9.1293,107.7697,2.4328,0.4375,-999.25,105.9381
6905.5,9.0875,108.5764,2.4081,0.4396,-999.25,106.126
6906,9.1099,107.3622,2.3781,0.4381,-999.25,105.9953
6906.5,9.0804,104.7836,2.3558,0.4403,-999.25,106.183
6907,9.0778,103.9713,2.347,0.4423,-999.25,106.356
6907.5,9.0845,101.2112,2.3406,0.4395,-999.25,106.112
6908,9.1234,95.3572,2.3327,0.4365,-999.25,105.8531
6908.5,9.1153,91.181,2.3333,0.4337,-999.25,105.6099
6909,9.1226,88.0421,2.3358,0.4268,-999.25,105.0187
6909.5,9.1084,83.0967,2.3366,0.4103,-999.25,103.587
6910,9.1131,80.9202,2.3399,0.4153,-999.25,104.0196
6910.5,9.0874,88.0845,2.3486,0.4314,-999.25,105.4119
6911,9.1193,100.3005,2.3648,0.4282,-999.25,105.1371
6911.5,9.0879,107.7385,2.3927,0.4215,-999.25,104.5562
6912,9.1218,107.495,2.4247,0.4183,-999.25,104.2781
6912.5,9.1139,105.7739,2.4453,0.4186,-999.25,104.3092
6913,9.1346,103.0479,2.4495,0.4238,-999.25,104.7551
6913.5,9.1144,103.2889,2.4452,0.4181,-999.25,104.2609
6914,9.1218,105.0765,2.4401,0.3949,-999.25,102.249
6914.5,9.096,106.8426,2.4346,0.3707,-999.25,100.1557
6915,9.1443,107.5434,2.4262,0.3516,-999.25,98.4991
6915.5,9.1143,105.9188,2.4127,0.3452,-999.25,97.95
6916,9.1345,106.1596,2.3985,0.3553,-999.25,98.8211
6916.5,9.1297,107.446,2.3992,0.3686,-999.25,99.971
6917,9.1108,108.8621,2.407,0.3673,-999.25,99.8614
6917.5,9.0999,111.0652,2.4188,0.361,-999.25,99.3206
6918,9.11,110.4825,2.4302,0.362,-999.25,99.4054
6918.5,9.085,109.4957,2.4386,0.3639,-999.25,99.5686
6919,9.0697,107.4977,2.4366,0.3686,-999.25,99.9749
6919.5,9.0491,104.5862,2.4314,0.3757,-999.25,100.593
6920,9.1018,107.0095,2.4307,0.3859,-999.25,101.4769
6920.5,9.0885,113.1121,2.426,0.396,-999.25,102.3505
6921,9.1458,113.1115,2.4157,0.3985,-999.25,102.5653
6921.5,9.1438,111.387,2.41,0.3948,-999.25,102.2457
6922,9.1438,108.2815,2.4146,0.3911,-999.25,101.9266
6922.5,9.1435,106.5014,2.4126,0.389,-999.25,101.7457
6923,9.1453,105.8143,2.3927,0.3913,-999.25,101.9399
6923.5,9.112,99.9229,2.3931,0.4024,-999.25,102.9011
6924,9.1237,93.4509,2.4069,0.4015,-999.25,102.8235
6924.5,9.1451,91.4909,2.4165,0.3896,-999.25,101.794
6925,9.1406,95.554,2.4144,0.374,-999.25,100.4461
6925.5,9.1125,102.8873,2.4066,0.3652,-999.25,99.679
6926,9.1452,105.553,2.4076,0.3754,-999.25,100.5613
6926.5,9.1436,108.5618,2.4121,0.3893,-999.25,101.7642
6927,9.1438,112.7215,2.4141,0.4026,-999.25,102.9169
6927.5,9.1438,110.9822,2.4214,0.4133,-999.25,103.8462
6928,9.1438,107.4548,2.4199,0.4148,-999.25,103.976
6928.5,9.1438,107.6734,2.4108,0.4155,-999.25,104.0399
6929,9.1438,108.7808,2.4039,0.4104,-999.25,103.5943
6929.5,9.1438,108.3408,2.3956,0.3957,-999.25,102.3222
6930,9.1438,104.7678,2.3836,0.3958,-999.25,102.327
6930.5,9.1438,100.1779,2.3746,0.4014,-999.25,102.8115
6931,9.1438,97.6964,2.3703,0.3923,-999.25,102.0247
6931.5,9.1438,91.2365,2.3645,0.3561,-999.25,98.8883
6932,9.1438,77.0258,2.3399,0.3059,-999.25,94.5445
6932.5,9.1426,59.0828,2.2959,0.2593,-999.25,90.5134
6933,9.1598,42.6317,2.2641,0.2088,-999.25,86.1363
6933.5,9.0898,33.4005,2.2213,0.1758,-999.25,83.2812
6934,9.0433,31.4925,2.1571,0.177,-999.25,83.381
6934.5,9.0462,31.7022,2.1184,0.1867,-999.25,84.2216
6935,9.0462,31.2158,2.1186,0.2311,-999.25,88.067
6935.5,9.0462,30.9385,2.1221,0.2734,-999.25,91.7312
6936,9.0462,30.1805,2.1186,0.2903,-999.25,93.1911
6936.5,9.0474,30.7859,2.1055,0.2966,-999.25,93.7368
6937,9.0167,32.1001,2.098,0.2964,-999.25,93.7234
6937.5,9.037,32.2878,2.1103,0.2907,-999.25,93.2243
6938,9.0182,32.5714,2.1337,0.2756,-999.25,91.9169
6938.5,9.0265,31.5004,2.1418,0.262,-999.25,90.7414
6939,8.9786,30.2565,2.121,0.263,-999.25,90.8301
6939.5,8.9471,30.4465,2.0968,0.2617,-999.25,90.7159
6940,8.9486,29.432,2.081,0.2584,-999.25,90.429
6940.5,8.9486,27.7497,2.0845,0.2586,-999.25,90.4516
6941,8.9486,27.2192,2.1009,0.2597,-999.25,90.5466
6941.5,8.9486,28.6383,2.1084,0.2607,-999.25,90.6303
6942,8.9486,30.5938,2.0947,0.2622,-999.25,90.7616
6942.5,8.9486,31.5088,2.0777,0.2703,-999.25,91.4647
6943,8.9486,31.329,2.0667,0.2692,-999.25,91.3689
6943.5,8.9486,30.3828,2.0674,0.2656,-999.25,91.0568
6944,8.947,30.8556,2.0706,0.2712,-999.25,91.5387
6944.5,8.9808,30.5849,2.0674,0.2817,-999.25,92.4503
6945,9.0489,27.3198,2.0601,0.2815,-999.25,92.4325
6945.5,9.0463,23.329,2.0606,0.2766,-999.25,92.0081
6946,9.0173,23.602,2.0658,0.2726,-999.25,91.6644
6946.5,9.0473,24.5714,2.0714,0.2751,-999.25,91.8763
6947,9.0467,24.8455,2.0767,0.281,-999.25,92.3855
6947.5,9.0447,24.979,2.0838,0.2805,-999.25,92.3422
6948,9.0654,24.5398,2.0933,0.2771,-999.25,92.0501
6948.5,9.081,24.2187,2.1036,0.2731,-999.25,91.7053
6949,9.1462,24.5286,2.1086,0.2705,-999.25,91.4755
6949.5,9.1437,25.1049,2.1075,0.2682,-999.25,91.281
6950,9.1438,26.884,2.1085,0.2656,-999.25,91.0528
6950.5,9.1438,26.8263,2.1116,0.267,-999.25,91.1749
6951,9.1441,25.5085,2.1126,0.2732,-999.25,91.7145
6951.5,9.1453,25.8903,2.1103,0.2786,-999.25,92.1814
6952,9.2125,30.6973,2.1106,0.2775,-999.25,92.0871
6952.5,9.3187,44.7278,2.1125,0.275,-999.25,91.8712
6953,9.3404,59.3168,2.1108,0.2756,-999.25,91.9246
6953.5,9.339,64.014,2.1066,0.2765,-999.25,91.9958
6954,9.339,64.229,2.1031,0.2783,-999.25,92.1517
6954.5,9.339,65.1964,2.1,0.2841,-999.25,92.6561
6955,9.339,65.6521,2.0988,0.2904,-999.25,93.2019
6955.5,9.339,65.5439,2.1,0.289,-999.25,93.0805
6956,9.339,65.3095,2.1022,0.2868,-999.25,92.8885
6956.5,9.339,64.7874,2.1108,0.2912,-999.25,93.2705
6957,9.339,63.5697,2.1286,0.2905,-999.25,93.2129
6957.5,9.339,60.6249,2.143,0.2893,-999.25,93.1082
6958,9.339,62.0568,2.1461,0.2913,-999.25,93.2848
6958.5,9.339,66.2222,2.1556,0.2898,-999.25,93.1535
6959,9.339,67.3029,2.1817,0.2856,-999.25,92.7877
6959.5,9.339,67.0963,2.2191,0.2804,-999.25,92.333
6960,9.3377,65.1572,2.2433,0.2761,-999.25,91.9639
6960.5,9.3701,59.5045,2.2357,0.2744,-999.25,91.8179
6961,9.3577,54.5812,2.1932,0.274,-999.25,91.7793
6961.5,9.3374,55.0615,2.1382,0.2732,-999.25,91.7143
6962,9.339,54.6958,2.1076,0.2737,-999.25,91.7536
6962.5,9.339,50.036,2.0963,0.2736,-999.25,91.7497
6963,9.339,40.3534,2.0885,0.27,-999.25,91.4324
6963.5,9.339,33.0338,2.0801,0.2625,-999.25,90.7842
6964,9.3402,30.1292,2.0765,0.2625,-999.25,90.7853
6964.5,9.3097,28.159,2.0827,0.2669,-999.25,91.1703
6965,9.3237,27.5076,2.0924,0.272,-999.25,91.6055
6965.5,9.3404,26.8195,2.0997,0.2719,-999.25,91.5991
6966,9.339,23.8493,2.1048,0.2702,-999.25,91.4504
6966.5,9.3405,24.148,2.1095,0.2664,-999.25,91.1232
6967,9.307,25.8212,2.1142,0.2632,-999.25,90.8431
6967.5,9.3184,26.7263,2.1156,0.2622,-999.25,90.7613
6968,9.3405,27.6859,2.1159,0.262,-999.25,90.7466
6968.5,9.339,29.5792,2.1179,0.2623,-999.25,90.7707
6969,9.339,30.5049,2.1176,0.2641,-999.25,90.9228
6969.5,9.339,30.4269,2.1162,0.2656,-999.25,91.0577
6970,9.339,31.2886,2.1179,0.2672,-999.25,91.1891
6970.5,9.3388,31.1263,2.1221,0.2671,-999.25,91.1834
6971,9.3416,29.8773,2.1258,0.2644,-999.25,90.9477
6971.5,9.3124,29.1902,2.1328,0.2606,-999.25,90.6236
6972,9.1176,30.1057,2.1393,0.259,-999.25,90.4799
6972.5,9.0426,29.8273,2.138,0.261,-999.25,90.6539
6973,9.0462,28.553,2.138,0.2621,-999.25,90.7483
6973.5,9.0462,28.7909,2.1396,0.2593,-999.25,90.5086
6974,9.0462,29.7662,2.1404,0.2569,-999.25,90.3034
6974.5,9.0462,31.4821,2.1397,0.2579,-999.25,90.3915
6975,9.0462,34.5497,2.1392,0.2635,-999.25,90.8737
6975.5,9.0462,36.5977,2.1399,0.2734,-999.25,91.7303
6976,9.0462,34.7652,2.1393,0.2734,-999.25,91.7278
6976.5,9.0462,32.2165,2.1365,0.2708,-999.25,91.5034
6977,9.0462,32.3134,2.1348,0.271,-999.25,91.524
6977.5,9.0462,31.8326,2.1352,0.2719,-999.25,91.6016
6978,9.0462,31.4568,2.1346,0.2729,-999.25,91.685
6978.5,9.0462,30.9934,2.1349,0.2721,-999.25,91.6201
6979,9.0436,31.7102,2.1452,0.2665,-999.25,91.1337
6979.5,9.0518,34.7559,2.1936,0.2626,-999.25,90.7962
6980,9.1719,36.5974,2.2898,0.2596,-999.25,90.5359
6980.5,9.245,38.4547,2.3686,0.2536,-999.25,90.0174
6981,9.2442,47.1375,2.3924,0.2551,-999.25,90.1433
6981.5,9.3182,63.5162,2.3993,0.2663,-999.25,91.1138
6982,9.4239,77.7631,2.4018,0.282,-999.25,92.4792
6982.5,9.5172,83.1961,2.4012,0.2815,-999.25,92.4295
6983,9.6153,82.4103,2.3969,0.2757,-999.25,91.9294
6983.5,9.6717,80.1351,2.3845,0.2711,-999.25,91.5347
6984,9.7308,78.7235,2.3743,0.2683,-999.25,91.2875
6984.5,9.7292,79.9827,2.3747,0.2698,-999.25,91.4218
6985,9.7295,84.7442,2.3763,0.2779,-999.25,92.1242
6985.5,9.7293,89.767,2.3792,0.2827,-999.25,92.5351
6986,9.7308,93.2012,2.3819,0.2791,-999.25,92.2215
6986.5,9.7157,91.8807,2.3849,0.262,-999.25,90.7421
6987,9.6747,87.5726,2.3877,0.2223,-999.25,87.301
6987.5,9.6179,84.0937,2.3785,0.2233,-999.25,87.3958
6988,9.4493,81.2215,2.3419,0.2328,-999.25,88.2138
6988.5,9.3376,78.6454,2.3031,0.2315,-999.25,88.1018
6989,9.3394,75.3308,2.288,0.2326,-999.25,88.1997
6989.5,9.339,73.4894,2.2862,0.2348,-999.25,88.3832
6990,9.339,75.0587,2.2901,0.2358,-999.25,88.4754
6990.5,9.339,74.9671,2.2949,0.2336,-999.25,88.2812
6991,9.339,74.054,2.293,0.2292,-999.25,87.8991
